"","Area","Year","Week","State","Location","Total_Kes","Duration_of_Outbreak_in_day","Weekly_Rainfall","Weekly_Wind","Weekly_Humidity","Weekly_Solar_Radiation_Mjm2","Population"
"1400","Petaling",2014,43,"SELANGOR","Pju_10_Apartment_Lestari",132,171,86.8857142857143,19.0285714285714,1.15714285714286,18.4842857142857,1765495
"1401","Petaling",2014,52,"SELANGOR","Taman_Mutiara_Indah_2",23,33,86.3428571428571,11.6571428571429,1.22857142857143,10.6771428571429,1765495
"1402","Petaling",2014,39,"SELANGOR","Ss_17_1",125,75,85.7571428571429,22.6285714285714,1.51428571428571,20.7157142857143,1765495
"1403","Petaling",2014,51,"SELANGOR","Seksyen_U5_Apartment_Matahari___Blok_A___H",119,69,86.2142857142857,9.91428571428571,1.44285714285714,7.14428571428571,1765495
"1404","Petaling",2014,39,"SELANGOR","Pju_3_Kondo_Palm_Spring_2
Blok_D__E___F",168,69,85.7571428571429,22.6285714285714,1.51428571428571,20.7157142857143,1765495
"1405","Petaling",2014,39,"SELANGOR","Pusat_Bandar_Puchong_Jln
Wawasan_2",51,68,85.7571428571429,22.6285714285714,1.51428571428571,20.7157142857143,1765495
"1406","Petaling",2014,52,"SELANGOR","Seksyen_U8_Bukit_Jelutong__Teres_Z_",146,33,86.3428571428571,11.6571428571429,1.22857142857143,10.6771428571429,1765495
"1407","Petaling",2014,44,"SELANGOR","Ss_14_6",75,103,85.6142857142857,10.2571428571429,1.44285714285714,20.4728571428571,1765495
"1408","Petaling",2014,36,"SELANGOR","Seksyen_4_Kuarters_Mbpj",51,45,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714,1765495
"1409","Petaling",2015,16,"SELANGOR","Pjs_9_1_Lagoon_Perdana___Rumah_Kedai",52,181,1.77142857142857,1.57142857142857,76.9714285714286,21.5357142857143,1765495
"1410","Petaling",2014,50,"SELANGOR","Seksyen_7_Teres_A___Blok_1_12__Blok_38___43",161,130,78.6142857142857,0,1.61428571428571,19.1471428571429,1765495
"1411","Petaling",2014,39,"SELANGOR","Pju_9_Sd_9",1,54,85.7571428571429,22.6285714285714,1.51428571428571,20.7157142857143,1765495
"1412","Petaling",2014,39,"SELANGOR","Seksyen_7_Shah_Alam_Flat_A
Blok_1___Blok_12___Blok_38___Blok_43",80,53,85.7571428571429,22.6285714285714,1.51428571428571,20.7157142857143,1765495
"1413","Petaling",2014,52,"SELANGOR","Seksyen_13_Teres_C
_Jalan_13_19_13_25_",60,31,86.3428571428571,11.6571428571429,1.22857142857143,10.6771428571429,1765495
"1414","Petaling",2014,52,"SELANGOR","Dun_Bg_Seksyen_5_Teres_D__
Jln_5_4C___H__5_13__5_13E__J__5_15__5_15B__H",23,31,86.3428571428571,11.6571428571429,1.22857142857143,10.6771428571429,1765495
"1415","Petaling",2014,50,"SELANGOR","Seksyen_U10_Alam_Budiman_Jln_Pulau_Lumut",88,64,78.6142857142857,0,1.61428571428571,19.1471428571429,1765495
"1416","Petaling",2014,38,"SELANGOR","Pju_9_Sd_Court_Jln_Persiaran_Kenanga",157,36,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143,1765495
"1417","Petaling",2014,37,"SELANGOR","Bandar_Kinrara_6__Pangsapuri
Enggang",100,66,88.3,19.1714285714286,1.54285714285714,17.0357142857143,1765495
"1418","Petaling",2014,43,"SELANGOR","Pju_10_Apartment_Harmoni_2__D_E_F_G_H_J_K_T_S_R_",34,65,86.8857142857143,19.0285714285714,1.15714285714286,18.4842857142857,1765495
"1419","Petaling",2014,50,"SELANGOR","Seksyen_U16_Apartment__Melati___Blok_11___20",12,41,78.6142857142857,0,1.61428571428571,19.1471428571429,1765495
"1420","Petaling",2015,13,"SELANGOR","Seksyen_U3_Pangsapuri_Daisy_B___Blok_3_8",100,79,2.37142857142857,4.02857142857143,66.3857142857143,21.41,1765495
"1421","Petaling",2015,13,"SELANGOR","Dun_Bg_Seksyen_14_Teres_B___Jln_14_29_Jln_14_49",107,76,2.37142857142857,4.02857142857143,66.3857142857143,21.41,1765495
"1422","Petaling",2015,16,"SELANGOR","Dun_Bg_Seksyen_14_Teres_B___Jln_14_29_Jln_14_49",115,97,1.77142857142857,1.57142857142857,76.9714285714286,21.5357142857143,1765495
"1423","Petaling",2014,39,"SELANGOR","Pjs_9__Teres_9_2___Pjs_9_30_",179,41,85.7571428571429,22.6285714285714,1.51428571428571,20.7157142857143,1765495
"1424","Petaling",2014,43,"SELANGOR","Seksyen_7_Shah_Alam_Flat_C
Blok_44___Blok_51",12,59,86.8857142857143,19.0285714285714,1.15714285714286,18.4842857142857,1765495
"1425","Petaling",2015,13,"SELANGOR","Usj_17",34,70,2.37142857142857,4.02857142857143,66.3857142857143,21.41,1765495
