"","Year","Week","State","Area","Location","Total_Kes","Duration_of_Outbreak_in_day","Weekly_Rainfall","Weekly_Wind","Weekly_Humidity","Weekly_Solar_Radiation_Mjm2"
"1",2014,36,"SELANGOR","Petaling","Ss 2 (Selatan)","110",275,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"2",2014,36,"SELANGOR","Petaling","Pjs 2C Taman Medan","49",165,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"3",2014,36,"SELANGOR","Petaling","Pju 1A Ara Damansara","89",152,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"4",2014,36,"SELANGOR","Petaling","Pju 10 Apartment Lestari","35",122,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"5",2014,36,"SELANGOR","Petaling","Pju 5 Seksyen 5","24",111,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"6",2014,36,"SELANGOR","Petaling","Seksyen 7 Shah Alam Teres D Zon D (Jln 7/72 - 7/89)","33",110,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"7",2014,36,"SELANGOR","Petaling","Ss 3","25",106,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"8",2014,36,"SELANGOR","Hulu Selangor","Apt Teratai Tbr Bb","49",103,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"9",2014,36,"SELANGOR","Petaling","Seksyen 13 (Apartment
Brunsfield)","47",100,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"10",2014,36,"SELANGOR","Petaling","Pjs 2C Flat Taman Medan
Cahaya","35",94,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"11",2014,36,"SELANGOR","Petaling","Taman Lestari Perdana
(Pangsapuri Seri Indah)","32",91,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"12",2014,36,"SELANGOR","Petaling","Ss 1 Kampung Tunku","42",79,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"13",2014,36,"SELANGOR","Petaling","Ss 22 Damansara Jaya","42",78,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"14",2014,36,"SELANGOR","Hulu Langat","Taman Asa Jaya","24",78,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"15",2014,36,"SELANGOR","Petaling","Seksyen 51A (Flat Impian
Baiduri)","20",74,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"16",2014,36,"SELANGOR","Petaling","Pju 10 Saujana Damansara","23",72,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"17",2014,36,"SELANGOR","Petaling","Pju 9 Sd 13 Apt Sri Meranti 1
( Blok A,B,C,D,E,F,G )","21",72,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"18",2014,36,"SELANGOR","Petaling","Seksyen 51A Petaling Jaya","9",70,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"19",2014,36,"SELANGOR","Petaling","Taman Pinggiran Putra
( Vista Pinggiran )","19",64,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"20",2014,36,"SELANGOR","Gombak","Au1B Tmn Keramat Zon 4
(Flat)","16",60,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"21",2014,36,"SELANGOR","Petaling","Bandar Kinrara 6 ( Pangsapuri
Enggang)","23",59,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"22",2014,36,"SELANGOR","Hulu Langat","Appt Astaria Taman Kosas","13",56,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"23",2014,36,"SELANGOR","Petaling","Seksyen U5 Pangsapuri
Subang Impian","17",56,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"24",2014,36,"SELANGOR","Petaling","Ss 17/1","9",54,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"25",2014,36,"SELANGOR","Hulu Langat","Taman Sri Bahagia","24",54,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"26",2014,36,"SELANGOR","Hulu Langat","Appt Taman Tenaga","22",52,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"27",2014,36,"SELANGOR","Petaling","Pju 10 Apartment Idaman 1
( Blok A,B,C,H,J,K,L,M,N )","8",51,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"28",2014,36,"SELANGOR","Petaling","Pju 9 Sd 12 (Flat Sri
Cempaka )","20",51,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"29",2014,36,"SELANGOR","Gombak","Kepong Ulu Zon 1","6",50,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"30",2014,36,"SELANGOR","Petaling","Pju 10 Apartment Parmai","7",48,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"31",2014,36,"SELANGOR","Petaling","Pju 3 Kondo Palm Spring 2
(Blok D, E,& F)","6",48,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"32",2014,36,"SELANGOR","Petaling","Pusat Bandar Puchong
(Jln Wawasan 2)","12",47,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"33",2014,36,"SELANGOR","Hulu Langat","Appt Taman Setia Balakong","9",47,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"34",2014,36,"SELANGOR","Petaling","Pju 3 Kondo Palm Spring 1
(Blok A, B,& C)","11",47,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"35",2014,36,"SELANGOR","Gombak","Appt Suria Kip Kepong","11",46,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"36",2014,36,"SELANGOR","Gombak","Selayang Baru 8","15",46,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"37",2014,36,"SELANGOR","Gombak","Sri Maya Condo","8",46,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"38",2014,36,"SELANGOR","Petaling","Seksyen 4 Kuarters Mbpj","15",45,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"39",2014,36,"SELANGOR","Petaling","Taman Pinggiran Putra 1
(Pangsapuri Cemara)","7",44,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"40",2014,36,"SELANGOR","Petaling","Usj 12/3","8",44,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"41",2014,36,"SELANGOR","Hulu Langat","Jalan Bm 6 Bandar Bukit
Mahkota","12",44,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"42",2014,36,"SELANGOR","Gombak","Ukay Bistari Zon 3","8",43,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"43",2014,36,"SELANGOR","Petaling","Pju 10 Apartment Idaman 2
( Blok E,F,G,O,P,Q,R,S )","7",43,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"44",2014,36,"SELANGOR","Petaling","Bandar Puchong Jaya
(Jln Merak)","12",40,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"45",2014,36,"SELANGOR","Petaling","Taman Puchong Utama 12","23",39,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"46",2014,36,"SELANGOR","Petaling","Usj 11/3","8",39,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"47",2014,36,"SELANGOR","Gombak","Tmn Daya Zon 3","7",39,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"48",2014,36,"SELANGOR","Gombak","Tmn Desa Jaya Zon 5","6",38,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"49",2014,36,"SELANGOR","Gombak","Au2A Tmn Keramat (Zon 3)","6",38,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"50",2014,36,"SELANGOR","Hulu Langat","Flat Desa Mutiara Sungai Jelok","5",36,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"51",2014,36,"SELANGOR","Petaling","Pjs 2B Flat Desa Mentari ( Blok
9,10 )","6",36,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"52",2014,36,"SELANGOR","Petaling","Pju 10 Apartment Saujana 2
( Blok P,Q,G,H,J,K,N,O ))","6",36,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"53",2014,36,"SELANGOR","Gombak","Tmn Melawati (F)","10",35,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"54",2014,36,"SELANGOR","Petaling","Bandar Kinrara 4","8",34,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"55",2014,36,"SELANGOR","Hulu Langat","Appt Taman Segar Perdana","9",34,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"56",2014,36,"SELANGOR","Hulu Langat","Blok Markas Fru","7",34,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"57",2014,36,"SELANGOR","Hulu Langat","Jalan 9 Taman Cheras Jaya","6",34,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"58",2014,36,"SELANGOR","Petaling","Seksyen 22 (Pangsapuri Indah
Ria)","5",34,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"59",2014,36,"SELANGOR","Petaling","Usj 14 ( Court 9 )","4",33,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"60",2014,36,"SELANGOR","Hulu Langat","Jalan Cempaka 2-7 Taman
Cempaka","7",33,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"61",2014,36,"SELANGOR","Hulu Langat","Jalan Delima Taman Sri
Nanding","7",33,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"62",2014,36,"SELANGOR","Petaling","Seksyen 6 Teres A","6",33,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"63",2014,36,"SELANGOR","Petaling","Pju 9 Sd 9","8",33,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"64",2014,36,"SELANGOR","Petaling","Seksyen 7 Shah Alam Flat A (Blok 1 - Blok 12 & Blok 38 - Blok 43)","15",32,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"65",2014,36,"SELANGOR","Petaling","Taman Lestari Perdana 6","5",31,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"66",2014,36,"SELANGOR","Gombak","Tmn Sri Hijau","4",31,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"67",2014,36,"SELANGOR","Hulu Langat","Jalan Penghulu Bandar
Mahkota Cheras","5",31,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"68",2014,36,"SELANGOR","Petaling","Seksyen 7 Shah Alam Teres C Zon A (Jln 7/36 - 7/62B)","6",31,85.4714285714286,2.82857142857143,1.28571428571429,15.4485714285714
"69",2014,37,"SELANGOR","Petaling","Ss 2 (Selatan)","112",282,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"70",2014,37,"SELANGOR","Petaling","Pjs 2C Taman Medan","50",172,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"71",2014,37,"SELANGOR","Petaling","Pju 1A Ara Damansara","90",159,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"72",2014,37,"SELANGOR","Petaling","Pju 8 Apt Flora Damansara 1
(Blok A ,B)","34",143,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"73",2014,37,"SELANGOR","Petaling","Pju 10 Apartment Lestari","36",129,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"74",2014,37,"SELANGOR","Petaling","Ss 3","26",113,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"75",2014,37,"SELANGOR","Hulu Selangor","Apt Teratai Tbr Bb","53",110,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"76",2014,37,"SELANGOR","Petaling","Pju 8 Apt Flora Damansara 2
(Blok C, D, E, F)","31",110,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"77",2014,37,"SELANGOR","Petaling","Pjs 2C Flat Taman Medan
Cahaya","35",101,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"78",2014,37,"SELANGOR","Petaling","Taman Lestari Perdana
( Sri Indah Apartment )","35",98,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"79",2014,37,"SELANGOR","Petaling","Ss 1 Kampung Tunku","43",86,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"80",2014,37,"SELANGOR","Hulu Langat","Taman Asa Jaya","24",85,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"81",2014,37,"SELANGOR","Petaling","Ss 22 Damansara Jaya","44",85,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"82",2014,37,"SELANGOR","Petaling","Seksyen 51A (Flat Impian
Baiduri)","21",81,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"83",2014,37,"SELANGOR","Petaling","Pju 10 Saujana Damansara","23",79,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"84",2014,37,"SELANGOR","Petaling","Seksyen 51A Petaling Jaya","9",77,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"85",2014,37,"SELANGOR","Petaling","Taman Pinggiran Putra ( Vista
Pinggiran )","19",71,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"86",2014,37,"SELANGOR","Gombak","Au1B Tmn Keramat Zon 4 (Flat)","18",67,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"87",2014,37,"SELANGOR","Petaling","Bandar Kinrara 6 ( Pangsapuri
Enggang)","24",66,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"88",2014,37,"SELANGOR","Petaling","Seksyen U5 Pangsapuri
Subang Impian","17",63,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"89",2014,37,"SELANGOR","Petaling","Ss 17/1","21",61,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"90",2014,37,"SELANGOR","Hulu Langat","Taman Sri Bahagia","24",61,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"91",2014,37,"SELANGOR","Petaling","Ss 14/6","10",61,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"92",2014,37,"SELANGOR","Hulu Langat","Appt Taman Tenaga","24",59,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"93",2014,37,"SELANGOR","Petaling","Pju 10 Apartment Idaman 1
( Blok A,B,C,H,J,K,L,M,N )","10",58,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"94",2014,37,"SELANGOR","Petaling","Pju 9 Sd 12 (Flat Sri
Cempaka )","22",58,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"95",2014,37,"SELANGOR","Gombak","Kepong Ulu Zon 1","7",57,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"96",2014,37,"SELANGOR","Petaling","Pju 3 Kondo Palm Spring 2
(Blok D, E,& F)","6",55,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"97",2014,37,"SELANGOR","Hulu Langat","Appt Taman Setia Balakong","11",54,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"98",2014,37,"SELANGOR","Petaling","Pju 3 Kondo Palm Spring 1
(Blok A, B,& C)","11",54,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"99",2014,37,"SELANGOR","Petaling","Pusat Bandar Puchong (Jln
Wawasan 2)","14",54,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"100",2014,37,"SELANGOR","Gombak","Selayang Baru 8","16",53,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"101",2014,37,"SELANGOR","Petaling","Seksyen 4 Kuarters Mbpj","15",52,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"102",2014,37,"SELANGOR","Petaling","Taman Pinggiran Putra 1
(Pangsapuri Cemara)","8",51,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"103",2014,37,"SELANGOR","Petaling","Usj 12/3","8",51,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"104",2014,37,"SELANGOR","Hulu Langat","Jalan Bm 6 Bandar Bukit
Mahkota","12",51,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"105",2014,37,"SELANGOR","Petaling","Taman Puchong Utama 12","28",46,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"106",2014,37,"SELANGOR","Petaling","Usj 11/3","8",46,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"107",2014,37,"SELANGOR","Gombak","Tmn Daya Zon 3","9",46,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"108",2014,37,"SELANGOR","Hulu Langat","Flat Desa Mutiara Sungai Jelok","5",43,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"109",2014,37,"SELANGOR","Petaling","Pju 10 Apartment Saujana 2 ( Blok P,Q,G,H,J,K,N,O ))","6",43,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"110",2014,37,"SELANGOR","Gombak","Tmn Melawati (F)","11",42,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"111",2014,37,"SELANGOR","Hulu Langat","Jalan 9 Taman Cheras Jaya","6",41,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"112",2014,37,"SELANGOR","Petaling","Seksyen 22 (Pangsapuri Indah
Ria)","6",41,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"113",2014,37,"SELANGOR","Petaling","Seksyen  U1 Temasya
Glenmarie","7",41,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"114",2014,37,"SELANGOR","Petaling","Seksyen 6 Teres A","6",40,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"115",2014,37,"SELANGOR","Petaling","Pju 9 Sd 9","9",40,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"116",2014,37,"SELANGOR","Petaling","Seksyen 7 Shah Alam Flat A
(Blok 1 - Blok 12 & Blok 38 - Blok 43)","15",39,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"117",2014,37,"SELANGOR","Hulu Langat","Taman Damai Jaya","6",37,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"118",2014,37,"SELANGOR","Petaling","Pju 9 Sd 13 Apt Sri Meranti 2 ( Blok H,K,L,M,N,P,Q,R )","12",37,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"119",2014,37,"SELANGOR","Petaling","Pju 5 Seksyen 4 Villa
Damansara","5",36,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"120",2014,37,"SELANGOR","Petaling","Bandar Bukit Puchong 1
(Flat Bdr Bukit Puchong)","11",36,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"121",2014,37,"SELANGOR","Petaling","Taman Puncak Jalil 1","4",35,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"122",2014,37,"SELANGOR","Gombak","Appt Palma Bch","11",35,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"123",2014,37,"SELANGOR","Hulu Langat","Jalan Nirwana 1-17 Taman
Nirwana","6",35,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"124",2014,37,"SELANGOR","Petaling","Ss 21 (Damansara Utama)","11",33,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"125",2014,37,"SELANGOR","Petaling","Bandar Puteri 10","4",33,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"126",2014,37,"SELANGOR","Petaling","Ss 9A 1 (Jln
9A/3,5,6,7,8,9,10,11,12,17,20 )","5",32,88.3,19.1714285714286,1.54285714285714,17.0357142857143
"127",2014,38,"SELANGOR","Petaling","Ss 2 (Selatan)","113",289,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"128",2014,38,"SELANGOR","Petaling","Pjs 2C Taman Medan","50",179,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"129",2014,38,"SELANGOR","Petaling","Pju 1A Ara Damansara","90",166,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"130",2014,38,"SELANGOR","Petaling","Pju 10 Apartment Lestari","38",136,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"131",2014,38,"SELANGOR","Hulu Selangor","Apt Teratai Tbr Bb","60",117,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"132",2014,38,"SELANGOR","Petaling","Pju 8 Apt Flora Damansara 2 (Blok C, D, E, F)","33",117,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"133",2014,38,"SELANGOR","Petaling","Pjs 2C Flat Taman Medan Cahaya","35",102,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"134",2014,38,"SELANGOR","Petaling","Taman Lestari Perdana ( Sri Indah Apt )","36",105,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"135",2014,38,"SELANGOR","Petaling","Ss 1 Kampung Tunku","45",93,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"136",2014,38,"SELANGOR","Petaling","Ss 22 Damansara Jaya","46",92,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"137",2014,38,"SELANGOR","Petaling","Bandar Kinrara Bk 6F ( Pangsapuri Enggang)","24",73,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"138",2014,38,"SELANGOR","Hulu Langat","Appt Astaria Taman Kosas","14",70,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"139",2014,38,"SELANGOR","Petaling","Seksyen U5 Pangsapuri Subang Impian","18",70,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"140",2014,38,"SELANGOR","Petaling","Ss 17/1","32",68,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"141",2014,38,"SELANGOR","Hulu Langat","Appt Taman Tenaga","29",66,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"142",2014,38,"SELANGOR","Petaling","Pju 10 Apartment Idaman 1 ( Blok A,B,C,H,J,K,L,M,N )","10",65,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"143",2014,38,"SELANGOR","Petaling","Pju 9 Sd 12 (Flat Sri      Cempaka )","23",65,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"144",2014,38,"SELANGOR","Petaling","Pju 3 Kondo Palm Spring 2 (Blok D, E,& F)","8",62,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"145",2014,38,"SELANGOR","Petaling","Pusat Bandar Puchong (Jln Wawasan 2)","15",61,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"146",2014,38,"SELANGOR","Gombak","Appt Suria Kip Kepong","12",60,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"147",2014,38,"SELANGOR","Gombak","Selayang Baru 8","16",60,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"148",2014,38,"SELANGOR","Petaling","Taman Pinggiran Putra 1 (Pangsapuri Cemara)","8",58,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"149",2014,38,"SELANGOR","Hulu Langat","Jalan Bm 6 Bandar Bukit Mahkota","14",58,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"150",2014,38,"SELANGOR","Petaling","Bandar Puchong Jaya           (Jln Merak)","13",54,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"151",2014,38,"SELANGOR","Petaling","Taman Puchong Utama 12","31",53,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"152",2014,38,"SELANGOR","Gombak","Tmn Daya Zon 3","10",53,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"153",2014,38,"SELANGOR","Petaling","Pju 10 Apartment Saujana 2 ( Blok P,Q,G,H,J,K,N,O )","7",50,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"154",2014,38,"SELANGOR","Gombak","Tmn Melawati (F)","13",49,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"155",2014,38,"SELANGOR","Petaling","Seksyen 22 (Pangsapuri    Indah Ria)","6",48,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"156",2014,38,"SELANGOR","Petaling","Pju 9 Sd 9","10",47,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"157",2014,38,"SELANGOR","Petaling","Seksyen 7 Shah Alam Flat A (Blok 1 - Blok 12 & Blok 38 - Blok 43)","19",46,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"158",2014,38,"SELANGOR","Petaling","Pju 9 Sd 13 Apt Sri Meranti 2 ( Blok H,K,L,M,N,P,Q,R )","13",44,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"159",2014,38,"SELANGOR","Petaling","Pju 5 Seksyen 4 Villa Damansara","5",43,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"160",2014,38,"SELANGOR","Petaling","Bandar Bukit Puchong 1 (Flat Bdr Bukit Puchong)","13",43,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"161",2014,38,"SELANGOR","Gombak","Appt Palma Bch","11",42,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"162",2014,38,"SELANGOR","Hulu Langat","Jalan Nirwana 1-17 Taman Nirwana","7",42,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"163",2014,38,"SELANGOR","Petaling","Ss 21 (Damansara Utama)","13",40,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"164",2014,38,"SELANGOR","Petaling","Ss 9A 1 (Jln 9A/3,5,6,7,8,9,10,11,12,17,20 )","5",39,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"165",2014,38,"SELANGOR","Gombak","Estana Court","13",36,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"166",2014,38,"SELANGOR","Hulu Langat","Hentian Kajang","8",36,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"167",2014,38,"SELANGOR","Petaling","Pju 9 Sd Court (Jln Persiaran Kenanga)","7",36,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"168",2014,38,"SELANGOR","Hulu Langat","Taman Harmoni Indah","5",34,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"169",2014,38,"SELANGOR","Hulu Langat","Appt Seksyen 4 Bandar Bukit Mahkota","7",34,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"170",2014,38,"SELANGOR","Hulu Selangor","Apt Kenanga Tbr Bb","10",34,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"171",2014,38,"SELANGOR","Petaling","Seksyen 8 Petaling Jaya","8",34,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"172",2014,38,"SELANGOR","Petaling","Pjs 9 ( Teres 9/2 - Pjs 9/30 )","6",34,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"173",2014,38,"SELANGOR","Petaling","Usj 18 Subang Jaya","5",33,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"174",2014,38,"SELANGOR","Hulu Langat","Jalan Suadamai 6 Bandar Tun Hussein Onn","9",33,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"175",2014,38,"SELANGOR","Hulu Langat","Blok Awam Taman Desa Baiduri","6",32,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"176",2014,38,"SELANGOR","Hulu Langat","Jalan Hentian 1 Hentian Kajang","5",32,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"177",2014,38,"SELANGOR","Hulu Langat","Rumah Murah Batu 15","5",32,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"178",2014,38,"SELANGOR","Kuala Selangor","Tmn Damai","7",32,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"179",2014,38,"SELANGOR","Petaling","Seksyen 7E B Pusat Komersial (Jln Aa7/Aa & Ac7/Ac & Jln U7/U - Z7/Z)","46",32,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"180",2014,38,"SELANGOR","Petaling","Taman Equine ( Putra Permai Apt )","8",32,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
"181",2014,38,"SELANGOR","Gombak","Tmn Selasih Fasa 2 Zon 3","4",31,86.2571428571429,6.37142857142857,1.48571428571429,15.1557142857143
